ensemblID	gene_name	logFC_prenatal	SE_prenatal	logFC_adult	SE_adult	PRENATAL	ADULT	SHARED0.5	SHARED1	SHARED2	OPPOSITE	specificity	sexDE_prenatal_direction	sexDE_adult_direction	sexDE	sexDEsimplified	sexDEfinal	sexDE_origin	annot	Region	annotXCI
ENSG00000048545	GUCA1A	-0.354072466394864	0.101417680657027	-0.08784478439986	0.0331510027532752	0.182	0	0.808	0.008	0.002	0	Shared	male-biased	ns	prenatal male-biased	male-biased	male-biased	prenatal	Autosome	NA	NA
ENSG00000048991	R3HDM1	-0.206992278609914	0.0661017129958622	-0.0340092735386695	0.013538270227837	0.723	0	0.272	0.0015	0.001	0.0025	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000049089	COL9A2	-0.112784141927934	0.131622364649434	-0.101007215677262	0.021816486950297	5e-04	0.009	0.89	0.036	0.0295	0.035	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000049192	ADAMTS6	0.380371409296754	0.0735765117235846	0.00434244611877036	0.0487364293914605	0.988	0	0.0115	0	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000049246	PER3	-0.198766659105293	0.0572571211533769	0.0181609869454369	0.0282014526567135	0.987	0	0.0105	0.001	5e-04	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000049249	TNFRSF9	0.312240262527754	0.0679195378705705	-0.0753111370259915	0.100312492049732	0.922	0	0.0585	0	0	0.0195	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000049769	PPP1R3F	-0.185357219649908	0.0465688753754533	-0.0525825472411812	0.0126506292670231	0.0465	0	0.9505	0.003	0	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	X chr	nonPAR	Inactive
ENSG00000050165	DKK3	-0.211307708342448	0.0586045622871728	-0.0339836798879318	0.0189834062234073	0.843	5e-04	0.1555	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000050327	ARHGEF5	-0.070087311544639	0.124820670855046	0.192843516577116	0.0504074591647303	0.0365	0.112	0.161	0.046	0.116	0.5285	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000050748	MAPK9	-0.0487415846280765	0.0293431591828317	-0.0614017790819784	0.0115734652775484	0.004	0.022	0.7925	0.078	0.0945	0.009	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000051108	HERPUD1	-0.220485811375982	0.0717257940123432	0.0141444373502981	0.0341508501457363	0.9675	0	0.0285	0	5e-04	0.0035	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000051341	POLQ	0.432311628672273	0.0473194031649914	0.0244664624299211	0.0469541148311223	0.998	0	0.002	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000051620	HEBP2	-0.237240375387373	0.0678622374407876	0.0473683103153814	0.0184384184065909	0.983	0	5e-04	0	0	0.0165	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000051825	MPHOSPH9	0.382293935962271	0.0526110098369999	0.0348323729982541	0.0161216383072057	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000052795	FNIP2	-0.192585391397101	0.0522746577676556	0.0333999117989201	0.0171265177593803	0.995	0	0.002	0	0	0.003	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000052802	MSMO1	-0.260936913100486	0.0766648702663884	0.0602655072458929	0.0320187973248925	0.9795	0	0.002	0	0	0.0185	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000052841	TTC17	0.104116648523955	0.0345520976629375	0.0325759107025814	0.00944160499442736	0.2495	5e-04	0.7375	0.009	0.0015	0.002	Unclassified	female-biased	female-biased	common female-biased	female-biased	NA	common	Autosome	NA	NA
ENSG00000053438	NNAT	-0.211266327861525	0.0677659554636291	-0.14328274283287	0.0339643578436725	5e-04	5e-04	0.9545	0.0385	0.006	0	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000053702	NRIP2	0.205714845934361	0.0687049717507136	-0.0761819077652424	0.03372540971826	0.889	0.001	0.005	0	5e-04	0.1045	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000053747	LAMA3	0.404020380643292	0.119366213436008	0.0166075440136998	0.0367345422965682	0.964	0	0.035	5e-04	0	5e-04	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000054116	TRAPPC3	-0.17565329854029	0.0434436524521329	0.000346662456860541	0.00856044202001542	0.9995	0	5e-04	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000054148	PHPT1	-0.344092327329648	0.109820901104273	-0.0231969035719141	0.0131669693188779	0.966	0	0.033	0.001	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000054392	HHAT	0.168233186969549	0.0530896944765386	-0.00579588332563156	0.026695432105953	0.98	0	0.0185	5e-04	0	0.001	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000054654	SYNE2	0.238961137738959	0.0512412309806987	0.0652199376104388	0.021169058264476	0.171	0	0.827	0.002	0	0	Shared	female-biased	ns	prenatal female-biased	female-biased	female-biased	prenatal	Autosome	NA	NA
ENSG00000054793	ATP9A	-0.0828736318396828	0.0526637202288653	-0.0424998221377266	0.0118899499485163	0.096	0.0065	0.8625	0.016	0.0095	0.0095	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000054803	CBLN4	-0.409962568182188	0.257946259964144	-0.228457990676949	0.044801603299666	0	0.017	0.8395	0.074	0.05	0.0195	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000055118	KCNH2	-0.221299459934238	0.100212680000185	-0.0839183852948008	0.0175293979600195	0	0.003	0.9785	0.012	0.0065	0	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000055732	MCOLN3	0.215346153162704	0.0538514500515833	0.138435269404706	0.111794231700546	0.5115	0	0.4645	0.0185	0.0035	0.002	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000055950	MRPL43	-0.249691214057774	0.0732423885073689	-0.0124774737853613	0.0103581132606765	0.991	0	0.0085	0	5e-04	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000056050	C4orf27	-0.181010432510046	0.0548076075722764	-0.020451956249201	0.0120100131800475	0.9365	0	0.0635	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000056998	GYG2	0.385118833645728	0.0722381462924319	0.0339571882747281	0.0352711998193087	0.989	0	0.011	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Escape
ENSG00000057252	SOAT1	0.0503060683656339	0.0586494365240922	0.0555668981836987	0.0160517101638605	0.0765	0.01	0.821	0.0305	0.029	0.033	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000057663	ATG5	-0.173738692592972	0.0487775218948418	0.00655177792238291	0.00878737391228752	0.9965	0	0.002	0	0	0.0015	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000057757	PITHD1	-0.197417742730001	0.0443024852366722	-0.0287687878186294	0.00901709803768524	0.9145	0	0.0855	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000058668	ATP2B4	0.185555835767261	0.0421967829111765	0.0150712481390368	0.0166868360645099	0.982	0	0.0175	5e-04	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000060069	CTDP1	-0.203424693903324	0.0650724799493829	-0.00533840703467462	0.0119179956467173	0.987	0	0.012	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000060140	STYK1	-0.0484506075837797	0.155021548556639	-0.137273646193339	0.0355489254998459	0.0105	0.0345	0.701	0.0675	0.062	0.1245	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000060749	QSER1	0.098735646116895	0.0295297918918585	0.0268583720152117	0.0127777751663796	0.556	0	0.439	0.0045	0	5e-04	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000060762	MPC1	-0.19767142888223	0.0507450973365682	0.000866701593278859	0.0124440778581024	0.997	0	0.003	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000061656	SPAG4	-0.363748630662487	0.101910989589408	0.0518146355994244	0.030168503695856	0.9915	0	0.0025	0	5e-04	0.0055	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000061794	MRPS35	-0.152865021111089	0.0464246441270967	-0.00426557220247867	0.00947349160272519	0.9865	0	0.012	5e-04	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000062582	MRPS24	-0.346972041713984	0.103227050117037	-0.0196154832709923	0.0101092630423339	0.981	0	0.018	0	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000063177	RPL18	-0.270480125092226	0.0862672954242221	0.0123699700824234	0.0121968255331663	0.9965	0	0.0035	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000063322	MED29	-0.155378698507194	0.0440181460652877	0.00180206852653337	0.0131959148477944	0.9925	0	0.0065	0.001	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000063854	HAGH	-0.246420507888654	0.0690452613335073	-0.0591332707007125	0.0174722853432335	0.1325	0	0.864	0.003	5e-04	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000064115	TM7SF3	0.117346478933968	0.0349686801806702	-0.00220157764493312	0.0161176826494344	0.97	0	0.027	0	0	0.003	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000064205	WISP2	0.353924351254753	0.0848553173016718	-0.107704114760335	0.0564106266460564	0.9555	0	0.002	0	0	0.0425	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000064393	HIPK2	0.203083414439554	0.066052202607008	-0.0564041904379673	0.028732052169851	0.951	0.001	0.0085	0	0	0.0395	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000064692	SNCAIP	0.00353041675854623	0.0640415484863733	-0.0822192951813053	0.0232722493025877	0.087	0.059	0.518	0.056	0.096	0.184	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000064726	BTBD1	-0.149998479038746	0.0454281358822239	0.0140766811173882	0.0107025580203032	0.995	0	0.0025	0	0.001	0.0015	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000064995	TAF11	-0.124113208185067	0.0347479279952536	-0.00173538798073415	0.0118267302569298	0.9845	0	0.015	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065054	SLC9A3R2	-0.419202250318319	0.131291669749111	0.0413725234419256	0.0295956354157621	0.9865	0	0.0085	5e-04	0	0.0045	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065057	NTHL1	-0.34518673470337	0.110131422285384	-0.0667994624114003	0.0151607175704647	0.018	0.001	0.9675	0.0075	0.005	0.001	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000065060	UHRF1BP1	0.102118768398723	0.0320562413362111	0.0193420775740492	0.0173125991428608	0.7845	0	0.2105	0.003	0.001	0.001	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065308	TRAM2	0.185367939167008	0.0720567582088238	0.0824563704413632	0.0229731602293503	0.0145	5e-04	0.962	0.016	0.0055	0.0015	Shared	ns	female-biased	adult female-biased	female-biased	female-biased	adult	Autosome	NA	NA
ENSG00000065328	MCM10	0.298134117462512	0.0645146757329014	0.0597268041622741	0.0691833995679641	0.7365	0	0.261	0.0025	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065559	MAP2K4	-0.0672577927692827	0.0361876384837941	-0.0477620149000357	0.0102421472177367	0.023	0.006	0.9215	0.0265	0.019	0.004	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000065600	TMEM206	-0.275145262062225	0.0646378467589469	-0.0591594993018103	0.0250850258741036	0.5205	0	0.478	0.0015	0	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065621	GSTO2	0.0215021699719556	0.098549670643488	-0.121565676529181	0.0315303251081175	0.028	0.078	0.4195	0.0645	0.106	0.304	Unclassified	ns	male-biased	adult male-biased	male-biased	NA	adult	Autosome	NA	NA
ENSG00000065809	FAM107B	-0.155683566756519	0.04407426986396	-0.00734329299065136	0.0246564066996019	0.9445	0	0.0535	0.001	0	0.001	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065882	TBC1D1	0.185606913530281	0.0380188759219402	0.0183754259796135	0.0162582686247999	0.9815	0	0.0185	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000065923	SLC9A7	-0.0480469644391194	0.050550469932507	-0.0597460226469515	0.0161012562775923	0.046	0.016	0.8205	0.047	0.0405	0.03	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	X chr	nonPAR	Inactive
ENSG00000065978	YBX1	-0.191689622172907	0.0526940332846054	0.0317993572716616	0.0127270942730873	0.9885	5e-04	0.0015	0	0	0.0095	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066027	PPP2R5A	-0.194450741233488	0.0599949909298393	0.0165988846441598	0.0133872510118754	0.9945	0	0.0045	5e-04	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066056	TIE1	-0.118809306673368	0.108142611680375	0.1753620114659	0.0452126592770195	0.0265	0.078	0.045	0.012	0.0495	0.789	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000066279	ASPM	0.332663106842445	0.0694852288151669	0.0166652515767201	0.0511434825113212	0.9635	0	0.036	5e-04	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066405	CLDN18	0.442746325679734	0.090355737552794	0.0727933855950157	0.0627349180252087	0.8285	0	0.1715	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066427	ATXN3	0.0893039001303478	0.0269732817168186	0.0287719852123263	0.0103606211909896	0.358	5e-04	0.632	0.0075	5e-04	0.0015	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066455	GOLGA5	-0.143762363350657	0.0342022426560649	-0.00294712460546187	0.0108875584761946	0.996	0	0.004	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066557	LRRC40	-0.151713540840002	0.0431846245913094	0.00989598969462192	0.0150823085187761	0.9945	0	0.005	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066583	ISOC1	-0.152661994698664	0.0434803410960472	0.0209022776708965	0.0156332592744167	0.996	0	0.0015	0	0	0.0025	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000066697	MSANTD3	-0.202531148193904	0.0551898302311623	-0.05946280167836	0.0159246050123216	0.045	0	0.9495	0.0045	0.001	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000067064	IDI1	-0.236539408515596	0.0689769593057305	-0.0045267997590573	0.02217025225286	0.986	0	0.0135	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000067082	KLF6	-0.103158318231491	0.0808057551282647	0.120680231683483	0.0345543764503564	0.115	0.064	0.069	0.0075	0.0375	0.707	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000067113	PLPP1	-0.188812163561526	0.0571826511162698	0.0230842675242525	0.0175033383433285	0.996	0	0.0015	0	0	0.0025	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000067177	PHKA1	0.211573984061897	0.0585120373841137	0.0341280036555748	0.0240658384175018	0.8505	0	0.1485	0.001	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000067221	STOML1	-0.340209577018422	0.0858435846311019	-0.0383798827419955	0.0134514012707431	0.9	0	0.0995	0	0	5e-04	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000067606	PRKCZ	-0.3128331500886	0.0632532222642062	-0.0685098992076771	0.0165039736820574	0.059	0	0.9395	0.0015	0	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000067715	SYT1	-0.106307029539637	0.0651577374461818	-0.0845866441082798	0.0224577606296921	0.0125	0.004	0.916	0.0385	0.0235	0.0055	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	Autosome	NA	NA
ENSG00000067798	NAV3	-0.261486651474897	0.0678751427495874	0.000860832368394585	0.0177974133323875	0.998	0	0.002	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000067829	IDH3G	-0.235114685084578	0.0772491729025096	-0.00750047567658219	0.0133064798124245	0.983	0	0.017	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000067842	ATP2B3	-0.0115210651454397	0.104251510113314	-0.0619303494775498	0.016307275387546	0.044	0.0195	0.778	0.0275	0.042	0.089	Shared	ns	male-biased	adult male-biased	male-biased	male-biased	adult	X chr	nonPAR	Inactive
ENSG00000068001	HYAL2	-0.346239927516557	0.0994913933507605	0.154946256655492	0.0541725654772507	0.525	5e-04	0.0015	0	0	0.473	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000068354	TBC1D25	-0.193588405475963	0.0466647589924582	-0.0346351469128325	0.0107713487770254	0.683	0	0.3155	0.0015	0	0	Unclassified	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000068366	ACSL4	-0.241063803325595	0.0650247947658915	0.00358399776826822	0.0163456067217889	0.9975	0	0.0025	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000068438	FTSJ1	-0.23173909050963	0.0485691915313551	-0.00106599518868541	0.0110965080692281	1	0	0	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000068489	PRR11	0.418096336103374	0.0515158390393362	-0.0039372549912926	0.0242519053703262	1	0	0	0	0	0	Prenatal	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
ENSG00000068615	REEP1	-0.257968572168665	0.0689907450722618	-0.0608439502568905	0.0165546327384244	0.0775	0	0.918	0.003	0.0015	0	Shared	male-biased	male-biased	common male-biased	male-biased	male-biased	common	Autosome	NA	NA
ENSG00000069018	TRPC7	-0.644850058139737	0.214827003446784	0.00527899148847391	0.0615505674247002	0.924	5e-04	0.0715	5e-04	5e-04	0.003	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000069122	ADGRF5	-0.123063474845185	0.10668449315899	0.114783750897459	0.0334088481398594	0.134	0.0605	0.161	0.0185	0.0485	0.5775	Unclassified	ns	female-biased	adult female-biased	female-biased	NA	adult	Autosome	NA	NA
ENSG00000069345	DNAJA2	-0.158660266638863	0.0369756614616018	-0.0103919496657659	0.00749174226350649	0.9945	0	0.0055	0	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	Autosome	NA	NA
ENSG00000069535	MAOB	-0.302202163503162	0.0966492542866159	0.00946354822019381	0.0243670303692112	0.9915	5e-04	0.0075	5e-04	0	0	Prenatal	male-biased	ns	prenatal male-biased	male-biased	NA	prenatal	X chr	nonPAR	Inactive
ENSG00000069869	NEDD4	0.242038821661384	0.0551762456618434	0.0466425145225106	0.0194663945987635	0.673	0	0.3265	5e-04	0	0	Unclassified	female-biased	ns	prenatal female-biased	female-biased	NA	prenatal	Autosome	NA	NA
