gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val B qvalue Male VarMale Female VarFemale
ENSG00000002746 HECW1 protein_coding 7 -0.183356925254449 6.17312441713891 -5.67819468542397 5.46474117582612e-08 7.64680274006827e-06 6.42526563661429 4.19210776099698e-06 6.3610692706162 0.352606562120127 5.71522241048516 2.93672621678319
ENSG00000065609 SNAP91 protein_coding 6 -0.14927402799754 8.4247002060646 -5.66352172846234 5.87564884293924e-08 8.15029133413624e-06 6.39500530219692 4.46812880070631e-06 8.55277283145374 0.267207070883577 8.11266871875287 1.7020761877756
ENSG00000185274 WBSCR17 protein_coding 7 -0.160899953827943 7.35850235886107 -5.63864558701868 6.64228475027215e-08 9.13428675313288e-06 6.24530213719667 5.00757188208027e-06 7.53346227102223 0.297452466226755 6.93223639105026 2.61607265002907
ENSG00000076826 CAMSAP3 protein_coding 19 -0.127418102287031 4.91447315794818 -5.62475464358595 7.11202923271955e-08 9.53370506893633e-06 6.21304681088647 5.22653981920128e-06 5.04540469122845 0.225935480784911 4.59547633141081 1.19166747207537
ENSG00000111371 SLC38A1 protein_coding 12 -0.158185799502669 7.40326707473104 -5.62765939830718 7.01119140211751e-08 9.53370506893633e-06 6.1880399864432 5.22653981920128e-06 7.51320678919461 0.217245817191483 7.1354139522198 0.989230381207002
ENSG00000261115 TMEM178B protein_coding 7 -0.154043814160167 6.77928324509868 -5.62481891915211 7.10978267275049e-08 9.53370506893633e-06 6.16419083410424 5.22653981920128e-06 6.92051948469045 0.28355906585002 6.43518040682055 1.33130239939937
ENSG00000184368 MAP7D2 protein_coding X -0.183525885502151 6.87423510886169 -5.61451664098168 7.478860822722e-08 9.94189898700511e-06 6.11957625467594 5.45031869124691e-06 7.03778976950739 0.239256522800326 6.47575648110668 2.34761318910096
ENSG00000086712 TXLNG protein_coding X 0.105456043698208 4.43495696685601 5.59321635965405 8.30224699917071e-08 1.06804390428041e-05 6.10594688413543 5.85519895362105e-06 4.40359445735674 0.0491934874820091 4.51136744454516 0.0488348883340526
ENSG00000170579 DLGAP1 protein_coding 18 -0.180725531865885 8.32282180803202 -5.59699483948314 8.14999357092371e-08 1.05698128002744e-05 6.07611445106867 5.79455175953969e-06 8.49819728204473 0.358234074363153 7.89554338043741 2.90774368207494
ENSG00000177380 PPFIA3 protein_coding 19 -0.121175817389947 6.86897762299008 -5.60480152761474 7.84400997214141e-08 1.03411278574876e-05 6.06262768564048 5.66918277120991e-06 6.98239246547814 0.187778548436234 6.59265782492826 0.910233419491286
ENSG00000154548 SRSF12 protein_coding 6 -0.12968387661713 3.85552790832521 -5.56303436589014 9.62230758897649e-08 1.1991800832762e-05 6.05497121783772 6.57410986632861e-06 3.93821876151814 0.134328795423787 3.65406292054605 0.643894749290421
ENSG00000183837 PNMA3 protein_coding X -0.18122473363282 6.54832352121039 -5.59950888066643 8.05020471912598e-08 1.05259725966801e-05 6.03722815432751 5.77051781176068e-06 6.69939196270624 0.168410947626309 6.18026586374779 1.72575507701491
ENSG00000068615 REEP1 protein_coding 2 -0.12079088356122 6.50652090511692 -5.59067041130379 8.40639815620047e-08 1.07279090710168e-05 5.99805525040764 5.88122283320177e-06 6.61292756586799 0.257534386413588 6.24727558619613 1.37531834471524
ENSG00000141098 GFOD2 protein_coding 16 -0.10991863020146 5.52042769170536 -5.5652473648756 9.51892992988869e-08 1.19563756095736e-05 5.88114318679331 6.55468915441657e-06 5.60207349796856 0.0981097429044901 5.32150881826411 0.438458758955583
ENSG00000212766 LINC00277 lincRNA 15 -0.36260289111396 -0.536362595876516 -5.32150028500432 3.0755171812773e-07 2.95546084793588e-05 5.87989651923222 1.62023407417517e-05 -0.3545718148975 0.316720184587814 -0.979271044079938 1.04319230098229
ENSG00000149269 PAK1 protein_coding 11 -0.142151905473908 8.60463842648739 -5.55123633567331 1.01922072814224e-07 1.24111519506298e-05 5.8643635475333 6.80400530571077e-06 8.73480229826614 0.356722779320092 8.28751190251735 1.73335919862901
ENSG00000147724 FAM135B protein_coding 8 -0.161609209604426 5.02755729228601 -5.55196787675984 1.01559322425979e-07 1.24111519506298e-05 5.85649793853388 6.80400530571077e-06 5.1488527487238 0.218661792364922 4.73203745296484 0.921909084982019
ENSG00000139364 TMEM132B protein_coding 12 -0.126403269464415 7.01387696621317 -5.55719491833213 9.90038012808822e-08 1.2242702620408e-05 5.83737996440138 6.7116585081587e-06 7.12002694009784 0.122149682601578 6.75525702983962 0.673793865820563
ENSG00000131437 KIF3A protein_coding 5 -0.127953107772595 7.87700565818529 -5.53356904911469 1.11077057580057e-07 1.32231434516199e-05 5.75118817584009 7.24915290384713e-06 7.95398847754254 0.210841905696469 7.68944751647853 0.635516811881004
ENSG00000103723 AP3B2 protein_coding 15 -0.122311927389069 6.99740930840509 -5.5345699093052 1.10537640707804e-07 1.32231434516199e-05 5.73277614566201 7.24915290384713e-06 7.11647518831966 0.166069779459771 6.7073215282496 1.02233723838398
ENSG00000078596 ITM2A protein_coding X 0.22612787219587 6.00833998811862 5.53629786467479 1.09612364036466e-07 1.32231434516199e-05 5.72438941140826 7.24915290384713e-06 5.87963383502865 0.261526948894114 6.32191497928325 0.40614853232911
ENSG00000229425 AJ006998.2 lincRNA 21 -0.411702593595737 0.3915400916219 -5.33249888304413 2.91917496108314e-07 2.87448635674064e-05 5.71968711032338 1.57584247620657e-05 0.603357677597156 0.65115446442107 -0.124524572390542 2.18654981709669
ENSG00000189181 OR14I1 protein_coding 1 -0.351832719249192 1.09005468343716 -5.36967048540201 2.4459863984822e-07 2.50117788644795e-05 5.71520273962247 1.37118840198026e-05 1.3826719052447 0.82411220201551 0.37713272485153 5.46168312627363
ENSG00000197106 SLC6A17 protein_coding 1 -0.164163316548606 8.24415276651037 -5.50903000049625 1.25135873917515e-07 1.47864256350533e-05 5.65217756547704 8.10617087548388e-06 8.41920036918232 0.368743622687579 7.81767315272781 2.62084501923182
ENSG00000158806 NPM2 protein_coding 8 -0.157663998600449 5.54883670638999 -5.49746451835105 1.32349909413751e-07 1.55238658453541e-05 5.56104634559968 8.51044818378616e-06 5.67033501227595 0.15313964017312 5.25282265204964 1.33564004382494
ENSG00000178233 TMEM151B protein_coding 6 -0.251615757650203 7.38169725861171 -5.4949178224601 1.3399209750927e-07 1.55606657519242e-05 5.55953868006005 8.5306225205881e-06 7.57677418555151 0.388247242459371 6.90641892752202 2.44379989656991
ENSG00000148925 BTBD10 protein_coding 11 -0.103105765317543 6.55852543359737 -5.49396042144182 1.3461458586795e-07 1.55606657519242e-05 5.53461889500639 8.5306225205881e-06 6.63817180887292 0.193553073433561 6.36447790110786 0.653427425400981
ENSG00000100294 MCAT protein_coding 22 -0.119629333559267 3.87768264280874 -5.45054604658462 1.66008245668432e-07 1.83244348446143e-05 5.5288912010462 1.00457679031623e-05 3.95663253590983 0.114850365543897 3.68533199416245 0.346400172804477
ENSG00000108509 CAMTA2 protein_coding 17 -0.129966681908052 7.28235892886517 -5.49054732769952 1.36856768163531e-07 1.57060371636305e-05 5.52761297575712 8.61031760936658e-06 7.38105271009357 0.199895080040959 7.04190498914507 0.519036294065126
ENSG00000105974 CAV1 protein_coding 7 0.258217691760477 3.15537886123859 5.41656834677795 1.95455730658804e-07 2.07860654364616e-05 5.48417220590721 1.13952758033358e-05 3.01063063478953 0.313805695976127 3.50803817658722 0.603118853107041
ENSG00000065559 MAP2K4 protein_coding 17 -0.109321007473808 7.31684893671498 -5.47783155155709 1.45535385745994e-07 1.64688789249456e-05 5.47370758911147 9.02852048143294e-06 7.39224512624251 0.254709081494641 7.13315640222973 0.691138487054564
ENSG00000169851 PCDH7 protein_coding 4 -0.158893407634909 6.77498258085777 -5.47778417739092 1.45568701630976e-07 1.64688789249456e-05 5.46428102509032 9.02852048143294e-06 6.90431603210622 0.219858824099072 6.45987926327065 1.51951028860288
ENSG00000127920 GNG11 protein_coding 7 0.201525226492404 3.45618572842628 5.42479595773089 1.87889435457141e-07 2.04437651918328e-05 5.46198418734595 1.12076209675989e-05 3.31497351690945 0.365005132710929 3.80023002557636 0.795702338444403
ENSG00000154917 RAB6B protein_coding 3 -0.142480911564435 9.1350426450149 -5.45786039445909 1.60259947506389e-07 1.80032864973374e-05 5.43848953652721 9.86970889852802e-06 9.2591848184634 0.226189820959537 8.83258716788581 1.36936904659722
ENSG00000092051 JPH4 protein_coding 14 -0.157070557350674 8.35495043273709 -5.45215069864241 1.647301944948e-07 1.83244348446143e-05 5.38229342891291 1.00457679031623e-05 8.48936104173984 0.158706757390948 8.02747731262132 1.54206635870475
ENSG00000019505 SYT13 protein_coding 11 -0.186585271220223 7.69180029903617 -5.44985092193503 1.66564885435624e-07 1.83244348446143e-05 5.36221205138878 1.00457679031623e-05 7.87052830275714 0.374618303090957 7.25635388997054 3.12221925587439
ENSG00000128245 YWHAH protein_coding 22 -0.144261491168809 9.94803301841978 -5.42180181811332 1.90609271926592e-07 2.04437651918328e-05 5.30441479307351 1.12076209675989e-05 10.0597863687139 0.262047236289089 9.67576121952149 1.29352934606303
ENSG00000148798 INA protein_coding 10 -0.211005837546768 8.12291156301786 -5.42187172547927 1.90545333651146e-07 2.04437651918328e-05 5.24185102210954 1.12076209675989e-05 8.29000079366109 0.303911535150656 7.71582143745072 2.93734165800647
ENSG00000102678 FGF9 protein_coding 13 -0.180330598932835 4.14113478738059 -5.3996590538185 2.11949775879554e-07 2.22435712159911e-05 5.24004754067235 1.21943053451923e-05 4.2741977611188 0.150451847293874 3.81694499681842 1.52809338084565
ENSG00000100077 ADRBK2 protein_coding 22 -0.177938699263136 6.6485510679373 -5.42142374053079 1.90955429637857e-07 2.04437651918328e-05 5.19753380167382 1.12076209675989e-05 6.76878685434869 0.235167530105057 6.355612970135 1.14917703669469
ENSG00000129951 LPPR3 protein_coding 19 -0.255847103466906 4.47392766496114 -5.38499813814006 2.27342381939115e-07 2.33971979141468e-05 5.13791498033134 1.28267431886966e-05 4.6395110534643 0.350606187765556 4.07050631842619 1.33227070731847
ENSG00000107758 PPP3CB protein_coding 10 -0.11827746187795 8.23260418953577 -5.3999523825345 2.11652414116844e-07 2.22435712159911e-05 5.13684202718057 1.21943053451923e-05 8.31951531923092 0.29351009153377 8.02085707355125 1.04809804696033
ENSG00000182621 PLCB1 protein_coding 20 -0.148592159076914 7.80539115652478 -5.39289316202696 2.18922799439604e-07 2.28252058605266e-05 5.0919052396741 1.25131673833936e-05 7.9322840199704 0.307299176331065 7.4962339983118 1.72844181566332
ENSG00000153558 FBXL2 protein_coding 3 -0.10463962238578 5.99213121264821 -5.39034162916165 2.21610072655187e-07 2.29553498636074e-05 5.04921509331282 1.25845145468955e-05 6.08188505052156 0.209465660712021 5.77345822582948 0.922151012194399
ENSG00000099814 CEP170B protein_coding 14 -0.169148679036272 7.52456549254779 -5.36194916929881 2.53768281368397e-07 2.56209596480296e-05 4.93438461923404 1.4045847321509e-05 7.66367262852698 0.379939930420226 7.18564992488939 0.967261606147356
ENSG00000114923 SLC4A3 protein_coding 2 -0.126876058829083 6.4521894079005 -5.36222845345906 2.5343084940756e-07 2.56209596480296e-05 4.91437484668812 1.4045847321509e-05 6.57884573534838 0.212144262816822 6.14360853739113 1.19652372835489
ENSG00000144290 SLC4A10 protein_coding 2 -0.184834568842168 7.50642154255777 -5.34666726419518 2.72914315789721e-07 2.72095572842352e-05 4.87998278210895 1.49167436563842e-05 7.69067069654314 0.486860722431471 7.05752360375705 3.71413389416882
ENSG00000182901 RGS7 protein_coding 1 -0.1296167162051 6.15085947490387 -5.34783699883411 2.71400403766628e-07 2.72095572842352e-05 4.85212318611732 1.49167436563842e-05 6.27067131004894 0.201131808631781 5.85895427655042 1.58657125230274
ENSG00000143847 PPFIA4 protein_coding 1 -0.155140412467904 7.16513716881309 -5.34260661133451 2.78233857325307e-07 2.7567617963064e-05 4.83718512640868 1.5113038631114e-05 7.28938772026244 0.196408368596855 6.86241764346374 1.18205448930987
ENSG00000130540 SULT4A1 protein_coding 22 -0.167474213663225 8.27155107284749 -5.32770502761323 2.98634301320403e-07 2.88887504156095e-05 4.8076522560902 1.58373059877964e-05 8.44114001513694 0.269810821403577 7.85837074072412 3.03396196539367
ENSG00000115419 GLS protein_coding 2 -0.12042347094724 8.34826058670646 -5.32779708569589 2.98503910181123e-07 2.88887504156095e-05 4.80617241048077 1.58373059877964e-05 8.4385418846163 0.281410523349353 8.12830251543521 1.0383399709358
ENSG00000162817 C1orf115 protein_coding 1 -0.161757975006845 7.59363968590992 -5.32757986290111 2.98811673682019e-07 2.88887504156095e-05 4.78064987793525 1.58373059877964e-05 7.73111494708802 0.198625058940685 7.25869995867602 1.51713470361828
ENSG00000176244 ACBD7 protein_coding 10 -0.29861287183334 3.96724762906541 -5.28270962266847 3.69471922514164e-07 3.37366813181263e-05 4.75613339082952 1.84950244424294e-05 4.07270456128018 0.652554953430999 3.71031619421487 1.25313991104669
ENSG00000150995 ITPR1 protein_coding 3 -0.181123229045897 8.00846432977705 -5.31236555392753 3.21153620342508e-07 3.04551464583116e-05 4.72405238999218 1.66960310302248e-05 8.14766813847799 0.267842028263402 7.66931323221476 1.68541321582443
ENSG00000006432 MAP3K9 protein_coding 14 -0.205570605636208 6.46543445882614 -5.31697504773945 3.14218314952983e-07 3.00144344917963e-05 4.71827772918347 1.64544252090739e-05 6.64637312476635 0.369409311148414 6.02460207271726 2.53486468581395
ENSG00000132563 REEP2 protein_coding 5 -0.111553940844172 7.37886914308265 -5.31138343114153 3.22650435773236e-07 3.04551464583116e-05 4.69430403083178 1.66960310302248e-05 7.4607955808369 0.109247566836615 7.1792665492814 0.666271556797742
ENSG00000100320 RBFOX2 protein_coding 22 -0.108805431743671 7.93429096676327 -5.3057071696903 3.31435386396844e-07 3.09184636479676e-05 4.68693345572913 1.69500294204779e-05 8.03126956214117 0.154516498781 7.69801584347894 0.750084741490077
ENSG00000196876 SCN8A protein_coding 12 -0.219860441867962 6.70116370759405 -5.30600016723764 3.30976279754694e-07 3.09184636479676e-05 4.68312210536227 1.69500294204779e-05 6.91771713647211 0.887944728126504 6.17356080814569 3.48350909349606
ENSG00000168993 CPLX1 protein_coding 4 -0.209631596923336 8.15347733973922 -5.29905212239299 3.42031925937405e-07 3.17214725729854e-05 4.66335226373885 1.73902526171713e-05 8.29406694515125 0.263944265104145 7.81094993746265 1.58354308765299
ENSG00000104435 STMN2 protein_coding 8 -0.168321979549209 9.29977320509121 -5.28234653541162 3.70105267720167e-07 3.37366813181263e-05 4.63785371461246 1.84950244424294e-05 9.43619839754993 0.444460954736618 8.96739182710089 2.57263864090532
ENSG00000151952 TMEM132D protein_coding 12 -0.151569474360686 5.4056318308469 -5.29263354692604 3.52563974570558e-07 3.25092515742748e-05 4.62607356990099 1.78221265097658e-05 5.58188597915864 0.357441079864207 4.97621263314191 2.37645336681442
ENSG00000172350 ABCG4 protein_coding 11 -0.149493577394498 4.56046719204554 -5.27144416607574 3.89622582128123e-07 3.51144600571064e-05 4.5919756330582 1.92503462600501e-05 4.71067191202394 0.168640164115633 4.19451387427998 1.86231689200037
ENSG00000165943 MOAP1 protein_coding 14 -0.129657642934716 8.0209356525954 -5.28024786680276 3.73786801341441e-07 3.38786764488561e-05 4.57453215530084 1.85728685963576e-05 8.12344509416462 0.215269992070298 7.77118537677221 1.03072440852947
ENSG00000157388 CACNA1D protein_coding 3 -0.110790637191418 4.29167827648185 -5.25659480413055 4.17824105098444e-07 3.64808665172228e-05 4.56058875667778 1.99994336003206e-05 4.39923953376776 0.186549718349393 4.02961994054891 0.739124848206286
ENSG00000172020 GAP43 protein_coding 3 -0.169680643222769 8.93945976831562 -5.25624825322893 4.18505427071952e-07 3.64808665172228e-05 4.49758814647782 1.99994336003206e-05 9.05116207251108 0.253595582795407 8.66731233627576 1.41229453541987
ENSG00000172915 NBEA protein_coding 13 -0.122451104666924 6.84628574146919 -5.26622593960838 3.9931510751459e-07 3.57858123318693e-05 4.48559210803589 1.96183930342463e-05 6.9615919289712 0.356436010653852 6.56535793919158 1.25818520874785
ENSG00000080845 DLGAP4 protein_coding 20 -0.116585343154856 6.85717943133352 -5.26271568276137 4.05966759473592e-07 3.61786689783393e-05 4.45870956142441 1.98337637522585e-05 6.96121706162301 0.207616964448452 6.60370593208275 0.556238693853526
ENSG00000005020 SKAP2 protein_coding 7 -0.127610858638629 5.36655229777142 -5.2566682516739 4.17679845268781e-07 3.64808665172228e-05 4.45351189131663 1.99994336003206e-05 5.42620735944511 0.259129966464156 5.22121087478461 0.499099028372137
ENSG00000180720 CHRM4 protein_coding 11 -0.239548095370552 2.7608460505329 -5.17023825682258 6.25676670894798e-07 4.99039712705691e-05 4.45009338229451 2.73582087022759e-05 3.00680622398354 0.572459972773377 2.16159762794407 3.47140439785031
ENSG00000166579 NDEL1 protein_coding 17 -0.105605231542163 6.56641561512362 -5.25954833646846 4.12061060381149e-07 3.64808665172228e-05 4.44236489169512 1.99994336003206e-05 6.64728735575114 0.122842554714131 6.36938264704931 0.48740639391201
ENSG00000158710 TAGLN2 protein_coding 1 0.199936817787048 4.52489120753804 5.2375113209656 4.56996044177047e-07 3.8983962014504e-05 4.43839933506905 2.13716732692852e-05 4.41087036108993 0.292603063329647 4.80268745161162 0.780921545914122
ENSG00000100167 SEPT3 protein_coding 22 -0.144734363772578 9.19893747589598 -5.23524541396899 4.6187796184797e-07 3.91908364223342e-05 4.40931251854111 2.14850853501373e-05 9.30961253285049 0.100175660846657 8.92929279167955 1.12635735410504
